id_oportunidade,valor_proposta,tempo_negociacao,produto,setor_cliente,tamanho_cliente,num_reunioes,conversa_inicial,conversa_final,status_final
OPP_0729,9019.14,36,Analytics,Educação,Grande,9,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0730,9049.02,75,Analytics,Serviços,Grande,1,"Conversas fluíram bem, cliente entusiasmado com o produto.",Não houve retorno após múltiplos contatos.,0
OPP_0731,40914.16,51,ERP,Serviços,Pequeno,5,Cliente mencionou optar por concorrente.,Cliente não respondeu após a proposta inicial.,0
OPP_0732,33594.66,15,Infraestrutura,Educação,Pequeno,6,Cliente mencionou optar por concorrente.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0733,26630.21,68,Infraestrutura,Educação,Grande,7,"Após a demonstração, o cliente confirmou intenção de compra.","Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0734,18582.69,21,Analytics,Serviços,Pequeno,9,Cliente não respondeu após a proposta inicial.,Cliente não respondeu após a proposta inicial.,0
OPP_0735,43982.83,13,ERP,Saúde,Grande,6,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0736,20229.81,86,Infraestrutura,Serviços,Grande,5,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente considerou o preço alto e desistiu.,0
OPP_0737,41013.37,19,CRM,Varejo,Pequeno,7,Não houve retorno após múltiplos contatos.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0738,22517.61,34,Analytics,Serviços,Pequeno,1,Cliente considerou o preço alto e desistiu.,Cliente considerou o preço alto e desistiu.,0
OPP_0739,19470.28,78,Infraestrutura,Saúde,Médio,5,"Após a demonstração, o cliente confirmou intenção de compra.",Não houve retorno após múltiplos contatos.,0
OPP_0740,23671.31,68,CRM,Varejo,Médio,2,Cliente mencionou optar por concorrente.,Não houve retorno após múltiplos contatos.,0
OPP_0741,15767.52,52,Infraestrutura,Indústria,Médio,4,Cliente mencionou optar por concorrente.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0742,37632.86,27,CRM,Indústria,Grande,7,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente mencionou optar por concorrente.,0
OPP_0743,25633.3,29,Analytics,Saúde,Pequeno,5,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0744,12378.42,28,Infraestrutura,Serviços,Grande,6,Cliente considerou o preço alto e desistiu.,Não houve retorno após múltiplos contatos.,0
OPP_0745,45079.15,35,Infraestrutura,Educação,Pequeno,2,Não houve retorno após múltiplos contatos.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0746,19810.67,8,ERP,Saúde,Grande,3,Não houve retorno após múltiplos contatos.,Cliente mencionou optar por concorrente.,0
OPP_0747,27634.09,16,Analytics,Varejo,Médio,7,Não houve retorno após múltiplos contatos.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0748,45417.13,36,CRM,Varejo,Médio,2,Cliente mencionou optar por concorrente.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0749,31587.66,30,Infraestrutura,Indústria,Médio,6,Cliente satisfeito com o atendimento e condições comerciais.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0750,6728.0,18,Infraestrutura,Varejo,Grande,5,Cliente satisfeito com o atendimento e condições comerciais.,Cliente não respondeu após a proposta inicial.,0
OPP_0751,47051.77,2,CRM,Saúde,Pequeno,1,Cliente demonstrou interesse e pediu proposta detalhada.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0752,31757.69,49,Analytics,Varejo,Pequeno,4,Cliente satisfeito com o atendimento e condições comerciais.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0753,17410.38,77,ERP,Saúde,Médio,2,Cliente demonstrou interesse e pediu proposta detalhada.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0754,7824.33,4,ERP,Educação,Médio,4,Cliente satisfeito com o atendimento e condições comerciais.,Não houve retorno após múltiplos contatos.,0
OPP_0755,39907.23,89,Infraestrutura,Indústria,Médio,1,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente não respondeu após a proposta inicial.,0
OPP_0756,31383.57,75,CRM,Varejo,Médio,2,Cliente satisfeito com o atendimento e condições comerciais.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0757,27139.59,7,Infraestrutura,Saúde,Pequeno,8,Cliente considerou o preço alto e desistiu.,Cliente mencionou optar por concorrente.,0
OPP_0758,44800.74,74,CRM,Serviços,Grande,6,Cliente mencionou optar por concorrente.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0759,39641.26,39,ERP,Indústria,Grande,2,Cliente demonstrou interesse e pediu proposta detalhada.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0760,8432.07,13,Analytics,Educação,Grande,6,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente considerou o preço alto e desistiu.,0
OPP_0761,16274.38,31,CRM,Saúde,Grande,9,Cliente não respondeu após a proposta inicial.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0762,13175.97,71,ERP,Educação,Médio,7,Cliente não respondeu após a proposta inicial.,Não houve retorno após múltiplos contatos.,0
OPP_0763,37453.37,63,Infraestrutura,Educação,Médio,9,Cliente demonstrou interesse e pediu proposta detalhada.,Não houve retorno após múltiplos contatos.,0
OPP_0764,2643.09,56,CRM,Varejo,Médio,5,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0765,28924.59,42,Analytics,Varejo,Grande,7,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0766,38360.48,61,Infraestrutura,Saúde,Médio,7,Cliente não respondeu após a proposta inicial.,Cliente considerou o preço alto e desistiu.,0
OPP_0767,43961.52,42,Infraestrutura,Serviços,Médio,3,Cliente satisfeito com o atendimento e condições comerciais.,Cliente mencionou optar por concorrente.,0
OPP_0768,17762.01,56,ERP,Saúde,Pequeno,7,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0769,41241.61,36,CRM,Serviços,Pequeno,1,Cliente mencionou optar por concorrente.,Não houve retorno após múltiplos contatos.,0
OPP_0770,6420.96,84,Infraestrutura,Educação,Médio,9,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0771,42476.16,68,Analytics,Indústria,Pequeno,6,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente não respondeu após a proposta inicial.,0
OPP_0772,7246.94,7,CRM,Saúde,Pequeno,5,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0773,20467.08,54,Analytics,Saúde,Médio,7,"Após a demonstração, o cliente confirmou intenção de compra.","Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0774,40067.47,1,Infraestrutura,Serviços,Médio,5,Cliente satisfeito com o atendimento e condições comerciais.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0775,8345.95,44,Analytics,Educação,Médio,5,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0776,12233.32,45,ERP,Educação,Médio,7,Cliente mencionou optar por concorrente.,Cliente mencionou optar por concorrente.,0
OPP_0777,36390.38,47,Analytics,Serviços,Grande,7,Cliente considerou o preço alto e desistiu.,Cliente considerou o preço alto e desistiu.,0
OPP_0778,36281.79,13,CRM,Educação,Grande,3,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente mencionou optar por concorrente.,0
OPP_0779,32416.23,22,Analytics,Varejo,Médio,3,Cliente satisfeito com o atendimento e condições comerciais.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0780,35003.47,21,Analytics,Indústria,Pequeno,3,Cliente mencionou optar por concorrente.,Não houve retorno após múltiplos contatos.,0
OPP_0781,27593.5,86,ERP,Saúde,Médio,6,Cliente considerou o preço alto e desistiu.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0782,13338.15,9,Analytics,Indústria,Médio,6,Cliente não respondeu após a proposta inicial.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0783,17939.1,26,Analytics,Saúde,Pequeno,3,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente considerou o preço alto e desistiu.,0
OPP_0784,9898.29,9,Infraestrutura,Varejo,Grande,3,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0785,45514.08,15,Infraestrutura,Educação,Médio,8,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente não respondeu após a proposta inicial.,0
OPP_0786,29586.2,10,CRM,Serviços,Médio,8,Cliente considerou o preço alto e desistiu.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0787,20641.72,88,Infraestrutura,Varejo,Grande,7,Cliente mencionou optar por concorrente.,Cliente não respondeu após a proposta inicial.,0
OPP_0788,23638.28,42,Infraestrutura,Indústria,Grande,4,Cliente não respondeu após a proposta inicial.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0789,47416.88,72,Infraestrutura,Serviços,Pequeno,4,Não houve retorno após múltiplos contatos.,Cliente mencionou optar por concorrente.,0
OPP_0790,8514.22,24,Infraestrutura,Educação,Grande,3,Não houve retorno após múltiplos contatos.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0791,29725.26,80,ERP,Varejo,Grande,5,Cliente demonstrou interesse e pediu proposta detalhada.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0792,25788.55,49,Infraestrutura,Serviços,Grande,3,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente não respondeu após a proposta inicial.,0
OPP_0793,30961.26,26,ERP,Varejo,Pequeno,8,Cliente considerou o preço alto e desistiu.,Não houve retorno após múltiplos contatos.,0
OPP_0794,1887.4,37,ERP,Varejo,Grande,7,Não houve retorno após múltiplos contatos.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0795,43734.07,68,Infraestrutura,Educação,Grande,3,Cliente satisfeito com o atendimento e condições comerciais.,Cliente considerou o preço alto e desistiu.,0
OPP_0796,46673.8,50,Analytics,Saúde,Pequeno,9,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0797,28691.53,24,ERP,Serviços,Grande,5,Não houve retorno após múltiplos contatos.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0798,35135.89,19,Analytics,Educação,Grande,9,Cliente considerou o preço alto e desistiu.,Cliente não respondeu após a proposta inicial.,0
OPP_0799,46202.47,60,Analytics,Varejo,Pequeno,7,Cliente mencionou optar por concorrente.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0800,35654.69,39,Infraestrutura,Educação,Médio,7,Cliente mencionou optar por concorrente.,Cliente não respondeu após a proposta inicial.,0
OPP_0801,8474.41,74,CRM,Saúde,Pequeno,6,Cliente considerou o preço alto e desistiu.,Cliente não respondeu após a proposta inicial.,0
OPP_0802,29238.13,89,Infraestrutura,Serviços,Grande,2,Cliente satisfeito com o atendimento e condições comerciais.,Cliente considerou o preço alto e desistiu.,0
OPP_0803,30729.04,18,CRM,Saúde,Grande,9,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0804,21782.4,19,CRM,Indústria,Grande,6,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente mencionou optar por concorrente.,0
OPP_0805,37085.77,36,Infraestrutura,Serviços,Pequeno,8,Cliente considerou o preço alto e desistiu.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0806,46783.98,74,Infraestrutura,Saúde,Grande,1,Cliente satisfeito com o atendimento e condições comerciais.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0807,46352.86,55,CRM,Varejo,Grande,5,Cliente satisfeito com o atendimento e condições comerciais.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0808,23091.13,69,Infraestrutura,Serviços,Pequeno,1,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0809,6548.66,47,CRM,Serviços,Médio,8,Cliente satisfeito com o atendimento e condições comerciais.,Cliente mencionou optar por concorrente.,0
OPP_0810,49257.22,49,Analytics,Educação,Médio,8,"Após a demonstração, o cliente confirmou intenção de compra.",Não houve retorno após múltiplos contatos.,0
OPP_0811,42106.01,33,Infraestrutura,Varejo,Grande,1,Cliente considerou o preço alto e desistiu.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0812,7108.47,21,Analytics,Indústria,Pequeno,9,Cliente demonstrou interesse e pediu proposta detalhada.,Não houve retorno após múltiplos contatos.,0
OPP_0813,46121.25,81,ERP,Saúde,Grande,2,Cliente considerou o preço alto e desistiu.,Cliente mencionou optar por concorrente.,0
OPP_0814,43624.92,22,Analytics,Educação,Pequeno,9,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente mencionou optar por concorrente.,0
OPP_0815,26423.06,48,Analytics,Saúde,Pequeno,1,Cliente não respondeu após a proposta inicial.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0816,29972.5,37,CRM,Indústria,Médio,9,"Conversas fluíram bem, cliente entusiasmado com o produto.","Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0817,20551.13,15,Analytics,Indústria,Médio,4,Cliente considerou o preço alto e desistiu.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0818,3683.32,35,Infraestrutura,Serviços,Pequeno,9,Cliente satisfeito com o atendimento e condições comerciais.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0819,17424.66,71,CRM,Indústria,Grande,7,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente mencionou optar por concorrente.,0
OPP_0820,40339.82,32,ERP,Saúde,Médio,6,Cliente demonstrou interesse e pediu proposta detalhada.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0821,1226.97,11,Infraestrutura,Varejo,Grande,5,Cliente mencionou optar por concorrente.,Cliente mencionou optar por concorrente.,0
OPP_0822,17341.46,10,ERP,Varejo,Médio,9,Cliente mencionou optar por concorrente.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0823,20510.27,73,Analytics,Serviços,Médio,2,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0824,27332.38,78,Infraestrutura,Saúde,Grande,2,"Após a demonstração, o cliente confirmou intenção de compra.","Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0825,46072.93,77,Infraestrutura,Saúde,Médio,9,Não houve retorno após múltiplos contatos.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0826,17970.95,57,ERP,Indústria,Médio,3,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0827,18000.71,25,Infraestrutura,Saúde,Grande,8,Cliente considerou o preço alto e desistiu.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0828,37137.56,2,Infraestrutura,Educação,Médio,9,Cliente satisfeito com o atendimento e condições comerciais.,Cliente não respondeu após a proposta inicial.,0
OPP_0829,23158.68,64,Infraestrutura,Indústria,Médio,8,Cliente mencionou optar por concorrente.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0830,12005.64,35,Analytics,Educação,Médio,4,Cliente demonstrou interesse e pediu proposta detalhada.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0831,23169.54,7,ERP,Serviços,Grande,1,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0832,7901.99,85,Infraestrutura,Varejo,Pequeno,4,Cliente considerou o preço alto e desistiu.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0833,9642.96,18,CRM,Serviços,Grande,9,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente mencionou optar por concorrente.,0
OPP_0834,25420.02,67,CRM,Varejo,Pequeno,2,Cliente demonstrou interesse e pediu proposta detalhada.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0835,21527.35,42,CRM,Serviços,Médio,3,"Conversas fluíram bem, cliente entusiasmado com o produto.","Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0836,45827.45,39,CRM,Saúde,Pequeno,8,Cliente não respondeu após a proposta inicial.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0837,18757.3,41,Analytics,Educação,Grande,6,Cliente considerou o preço alto e desistiu.,Cliente não respondeu após a proposta inicial.,0
OPP_0838,29448.83,75,Infraestrutura,Varejo,Grande,8,Cliente mencionou optar por concorrente.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0839,31980.95,24,ERP,Indústria,Médio,7,Cliente mencionou optar por concorrente.,Cliente mencionou optar por concorrente.,0
OPP_0840,1641.63,60,Infraestrutura,Educação,Pequeno,5,Não houve retorno após múltiplos contatos.,Cliente não respondeu após a proposta inicial.,0
OPP_0841,33513.33,46,Analytics,Indústria,Médio,9,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0842,9723.76,19,CRM,Educação,Médio,4,Cliente demonstrou interesse e pediu proposta detalhada.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0843,48092.45,68,Analytics,Educação,Grande,6,Cliente satisfeito com o atendimento e condições comerciais.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0844,8284.47,42,Infraestrutura,Serviços,Pequeno,2,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente não respondeu após a proposta inicial.,0
OPP_0845,21316.58,32,ERP,Varejo,Pequeno,2,Cliente mencionou optar por concorrente.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0846,5182.13,39,Analytics,Varejo,Pequeno,2,Cliente considerou o preço alto e desistiu.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0847,49846.84,36,ERP,Educação,Pequeno,7,Cliente satisfeito com o atendimento e condições comerciais.,Não houve retorno após múltiplos contatos.,0
OPP_0848,25607.56,36,Analytics,Saúde,Médio,2,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0849,30173.87,3,ERP,Saúde,Médio,2,Não houve retorno após múltiplos contatos.,Cliente mencionou optar por concorrente.,0
OPP_0850,4286.75,73,ERP,Indústria,Grande,9,Cliente demonstrou interesse e pediu proposta detalhada.,Não houve retorno após múltiplos contatos.,0
OPP_0851,37748.06,8,CRM,Indústria,Médio,7,Cliente considerou o preço alto e desistiu.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0852,11285.37,70,ERP,Serviços,Médio,3,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente considerou o preço alto e desistiu.,0
OPP_0853,45004.66,41,CRM,Educação,Grande,3,Não houve retorno após múltiplos contatos.,Não houve retorno após múltiplos contatos.,0
OPP_0854,11051.84,68,Infraestrutura,Indústria,Grande,7,Não houve retorno após múltiplos contatos.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0855,10343.7,13,Infraestrutura,Indústria,Grande,5,Não houve retorno após múltiplos contatos.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0856,2790.93,49,CRM,Educação,Médio,6,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente considerou o preço alto e desistiu.,0
OPP_0857,24131.28,60,CRM,Serviços,Médio,8,Cliente mencionou optar por concorrente.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0858,28677.22,2,Analytics,Indústria,Grande,9,Cliente mencionou optar por concorrente.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0859,4219.72,60,Analytics,Serviços,Grande,1,Cliente demonstrou interesse e pediu proposta detalhada.,Não houve retorno após múltiplos contatos.,0
OPP_0860,39000.85,5,Analytics,Varejo,Grande,3,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0861,23211.15,44,Infraestrutura,Serviços,Médio,7,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0862,26695.12,27,Analytics,Saúde,Médio,6,Cliente considerou o preço alto e desistiu.,Cliente mencionou optar por concorrente.,0
OPP_0863,22597.37,32,ERP,Saúde,Pequeno,7,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0864,20637.39,21,ERP,Serviços,Médio,8,Não houve retorno após múltiplos contatos.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0865,28422.38,8,Analytics,Saúde,Médio,6,Não houve retorno após múltiplos contatos.,Cliente considerou o preço alto e desistiu.,0
OPP_0866,8606.77,72,ERP,Varejo,Médio,3,Cliente satisfeito com o atendimento e condições comerciais.,Cliente considerou o preço alto e desistiu.,0
OPP_0867,9914.48,50,Infraestrutura,Educação,Grande,2,Não houve retorno após múltiplos contatos.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0868,43227.5,67,ERP,Saúde,Médio,7,Não houve retorno após múltiplos contatos.,Cliente mencionou optar por concorrente.,0
OPP_0869,47359.66,44,Infraestrutura,Saúde,Grande,1,Não houve retorno após múltiplos contatos.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0870,19292.16,58,CRM,Serviços,Pequeno,3,Não houve retorno após múltiplos contatos.,Cliente mencionou optar por concorrente.,0
OPP_0871,14266.49,3,CRM,Varejo,Pequeno,4,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente não respondeu após a proposta inicial.,0
OPP_0872,32555.98,86,CRM,Educação,Grande,1,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0873,21027.97,70,CRM,Serviços,Grande,5,Cliente satisfeito com o atendimento e condições comerciais.,Não houve retorno após múltiplos contatos.,0
OPP_0874,2243.93,2,ERP,Serviços,Grande,3,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0875,8651.48,87,Analytics,Varejo,Médio,2,Cliente satisfeito com o atendimento e condições comerciais.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0876,36082.64,44,ERP,Educação,Pequeno,3,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0877,33287.27,2,Infraestrutura,Varejo,Grande,8,Cliente não respondeu após a proposta inicial.,Não houve retorno após múltiplos contatos.,0
OPP_0878,2327.7,81,ERP,Educação,Médio,6,Cliente demonstrou interesse e pediu proposta detalhada.,Cliente considerou o preço alto e desistiu.,0
OPP_0879,11876.64,35,ERP,Varejo,Pequeno,7,Não houve retorno após múltiplos contatos.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0880,12322.67,87,Infraestrutura,Serviços,Médio,6,Cliente mencionou optar por concorrente.,Cliente considerou o preço alto e desistiu.,0
OPP_0881,33922.74,30,CRM,Serviços,Pequeno,6,Cliente considerou o preço alto e desistiu.,Não houve retorno após múltiplos contatos.,0
OPP_0882,1965.82,8,CRM,Indústria,Médio,3,Cliente satisfeito com o atendimento e condições comerciais.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0883,6101.32,22,CRM,Saúde,Pequeno,8,Não houve retorno após múltiplos contatos.,Cliente mencionou optar por concorrente.,0
OPP_0884,40195.89,44,Analytics,Varejo,Pequeno,7,Cliente considerou o preço alto e desistiu.,Cliente considerou o preço alto e desistiu.,0
OPP_0885,9748.69,58,Infraestrutura,Indústria,Médio,7,Não houve retorno após múltiplos contatos.,Cliente considerou o preço alto e desistiu.,0
OPP_0886,32984.56,36,Infraestrutura,Saúde,Grande,6,Não houve retorno após múltiplos contatos.,Cliente considerou o preço alto e desistiu.,0
OPP_0887,12670.96,69,ERP,Varejo,Pequeno,5,Cliente não respondeu após a proposta inicial.,Não houve retorno após múltiplos contatos.,0
OPP_0888,5872.63,77,Analytics,Educação,Grande,8,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente considerou o preço alto e desistiu.,0
OPP_0889,12915.44,31,CRM,Saúde,Médio,5,Cliente mencionou optar por concorrente.,Cliente considerou o preço alto e desistiu.,0
OPP_0890,36391.08,47,Analytics,Serviços,Grande,9,Cliente mencionou optar por concorrente.,Não houve retorno após múltiplos contatos.,0
OPP_0891,42929.13,55,Infraestrutura,Indústria,Grande,9,Cliente satisfeito com o atendimento e condições comerciais.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0892,41680.77,80,Infraestrutura,Saúde,Grande,1,Cliente mencionou optar por concorrente.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0893,20461.99,62,ERP,Saúde,Grande,6,Cliente considerou o preço alto e desistiu.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0894,33736.17,30,ERP,Serviços,Grande,7,"Conversas fluíram bem, cliente entusiasmado com o produto.","Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0895,11044.23,55,Infraestrutura,Varejo,Pequeno,3,Não houve retorno após múltiplos contatos.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0896,15364.24,16,CRM,Educação,Pequeno,7,Cliente não respondeu após a proposta inicial.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0897,44920.46,12,CRM,Serviços,Pequeno,7,Cliente mencionou optar por concorrente.,"Após a demonstração, o cliente confirmou intenção de compra.",1
OPP_0898,1637.09,17,Analytics,Educação,Médio,2,Não houve retorno após múltiplos contatos.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0899,5189.92,16,Infraestrutura,Varejo,Grande,7,Cliente considerou o preço alto e desistiu.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0900,11186.43,12,Infraestrutura,Saúde,Pequeno,1,Cliente considerou o preço alto e desistiu.,Não houve retorno após múltiplos contatos.,0
OPP_0901,2300.08,8,CRM,Educação,Médio,5,Cliente não respondeu após a proposta inicial.,Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0902,9890.34,84,CRM,Indústria,Pequeno,9,"Após a demonstração, o cliente confirmou intenção de compra.",Cliente mencionou optar por concorrente.,0
OPP_0903,29569.04,3,Infraestrutura,Indústria,Pequeno,7,Cliente não respondeu após a proposta inicial.,"Conversas fluíram bem, cliente entusiasmado com o produto.",0
OPP_0904,21649.8,16,ERP,Serviços,Grande,7,Não houve retorno após múltiplos contatos.,Cliente não respondeu após a proposta inicial.,0
OPP_0905,44740.91,30,Infraestrutura,Varejo,Médio,2,Não houve retorno após múltiplos contatos.,Cliente não respondeu após a proposta inicial.,0
OPP_0906,41054.73,23,Infraestrutura,Serviços,Grande,8,Cliente satisfeito com o atendimento e condições comerciais.,Cliente considerou o preço alto e desistiu.,0
OPP_0907,17749.05,5,CRM,Serviços,Grande,3,Cliente não respondeu após a proposta inicial.,Cliente demonstrou interesse e pediu proposta detalhada.,1
OPP_0908,13711.75,84,CRM,Serviços,Pequeno,8,Cliente satisfeito com o atendimento e condições comerciais.,Cliente considerou o preço alto e desistiu.,0
OPP_0909,19604.93,65,ERP,Indústria,Grande,3,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente satisfeito com o atendimento e condições comerciais.,1
OPP_0910,29924.45,30,ERP,Indústria,Médio,7,"Conversas fluíram bem, cliente entusiasmado com o produto.",Cliente mencionou optar por concorrente.,0
